"","Functional_group1","Functional_group1_wN","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance","Source"
"2294","Forb","Forb (n= 158 scans, 14 species)",1142,46.4317,78.2881,0,60.72412006875,38.800575,69.018619653,32.9258,"Ground"
"2295","Forb","Forb (n= 158 scans, 14 species)",1143,46.2628185,78.2173,0,60.4001851375,38.63845,68.6367984215,32.9176,"Ground"
"2296","Forb","Forb (n= 158 scans, 14 species)",1144,46.0953944,78.2012,0,60.03152788375,38.4701875,68.2661647355,32.9086,"Ground"
"2297","Forb","Forb (n= 158 scans, 14 species)",1145,45.92832055,78.183,0,59.58683715625,38.2558125,67.8960410495,32.8999,"Ground"
"2298","Forb","Forb (n= 158 scans, 14 species)",1146,45.6669011,78.1644,0,59.14214643875,37.9987,67.528107372,32.8937,"Ground"
"2299","Forb","Forb (n= 158 scans, 14 species)",1147,45.42017003,78.1472,0,58.7979677625,37.7371125,67.2778853925,32.8919,"Ground"
"2300","Forb","Forb (n= 158 scans, 14 species)",1148,45.2162178,78.1316,0,58.5406125,37.5886125,67.0429675,32.87608,"Ground"
"2301","Forb","Forb (n= 158 scans, 14 species)",1149,45.06118725,78.1151,0,58.3191072375,37.5199,66.8103596075,32.86111,"Ground"
"2302","Forb","Forb (n= 158 scans, 14 species)",1150,44.9114242,78.0952,0,58.10121841875,37.4761,66.5843253925,32.847305,"Ground"
"2303","Forb","Forb (n= 158 scans, 14 species)",1151,44.77139805,78.0701,0,57.87058157875,37.4400875,66.400429343,32.84731,"Ground"
"2304","Forb","Forb (n= 158 scans, 14 species)",1152,44.63123421,78.0411,0,57.66916710625,37.358325,66.2184082935,32.85049,"Ground"
"2305","Forb","Forb (n= 158 scans, 14 species)",1153,44.479142105,78.0088,0,57.53931513,37.2559125,66.0388022355,32.853305,"Ground"
"2306","Forb","Forb (n= 158 scans, 14 species)",1154,44.3326,77.9738,0,57.34373420875,37.1621,65.8730827325,32.854945,"Ground"
"2307","Forb","Forb (n= 158 scans, 14 species)",1155,44.221555265,77.9352,3e-04,57.18305263,37.077975,65.7362351685,32.85494,"Ground"
"2308","Forb","Forb (n= 158 scans, 14 species)",1156,44.116410525,77.8929,7e-04,57.07341776375,37.0031,65.602372596,32.85383,"Ground"
"2309","Forb","Forb (n= 158 scans, 14 species)",1157,44.01556579,77.8495,0.0011,56.91959539375,36.9351875,65.471015032,32.851775,"Ground"
"2310","Forb","Forb (n= 158 scans, 14 species)",1158,43.932,77.8074,0.0013,56.84884539375,36.8718125,65.3605408255,32.84847,"Ground"
"2311","Forb","Forb (n= 158 scans, 14 species)",1159,43.8564,77.7669,0.0011,56.82557237,36.8125125,65.271249968,32.843385,"Ground"
"2312","Forb","Forb (n= 158 scans, 14 species)",1160,43.7873,77.7268,6e-04,56.7695493425,36.7584875,65.1843741105,32.83669,"Ground"
"2313","Forb","Forb (n= 158 scans, 14 species)",1161,43.7247,77.6879,2e-04,56.713526315,36.715975,65.099178253,32.82997,"Ground"
"2314","Forb","Forb (n= 158 scans, 14 species)",1162,43.6686,77.6506,0,56.623971285,36.6922,65.0070984535,32.824995,"Ground"
"2315","Forb","Forb (n= 158 scans, 14 species)",1163,43.6193,77.6158,3e-04,56.57386824375,36.6778,64.9126683895,32.822585,"Ground"
"2316","Forb","Forb (n= 158 scans, 14 species)",1164,43.5765,77.5825,8e-04,56.5290152025,36.6643,64.8195283255,32.821135,"Ground"
"2317","Forb","Forb (n= 158 scans, 14 species)",1165,43.5396,77.5491,0.0012,56.48422466125,36.6506,64.727708253,32.81883,"Ground"
"2318","Forb","Forb (n= 158 scans, 14 species)",1166,43.5085,77.5147,0.0013,56.44339967125,36.6355,64.6690320245,32.813785,"Ground"
"2319","Forb","Forb (n= 158 scans, 14 species)",1167,43.4857,77.4806,0.001,56.40386348625,36.619,64.6156634425,32.80613,"Ground"
"2320","Forb","Forb (n= 158 scans, 14 species)",1168,43.4681,77.4458,5e-04,56.36370230125,36.608,64.563539869,32.797095,"Ground"
"2321","Forb","Forb (n= 158 scans, 14 species)",1169,43.4507,77.4086,1e-04,56.32354112,36.5996625,64.511245064,32.787695,"Ground"
"2322","Forb","Forb (n= 158 scans, 14 species)",1170,43.4293,77.367,0,56.28226973625,36.5892125,64.4560003925,32.77879,"Ground"
"2323","Forb","Forb (n= 158 scans, 14 species)",1171,43.4054,77.3198,0,56.235625,36.5771,64.401055721,32.769905,"Ground"
"2324","Forb","Forb (n= 158 scans, 14 species)",1172,43.3812,77.2708,0,56.17986710625,36.5645,64.3465310495,32.76085,"Ground"
"2325","Forb","Forb (n= 158 scans, 14 species)",1173,43.3589,77.2242,0,56.12053684375,36.552525,64.298663622,32.7517,"Ground"
"2326","Forb","Forb (n= 158 scans, 14 species)",1174,43.3241,77.183,0,56.0538052625,36.5421625,64.2606770435,32.74276,"Ground"
"2327","Forb","Forb (n= 158 scans, 14 species)",1175,43.3085,77.1451,0,55.98756118125,36.533175,64.2233654565,32.73415,"Ground"
"2328","Forb","Forb (n= 158 scans, 14 species)",1176,43.29475,77.1095,0,55.92146710625,36.52425,64.186308878,32.725175,"Ground"
"2329","Forb","Forb (n= 158 scans, 14 species)",1177,43.2807,77.0751,0,55.85671993125,36.514125,64.149629471,32.71514,"Ground"
"2330","Forb","Forb (n= 158 scans, 14 species)",1178,43.2655,77.042,2e-04,55.8285375,36.50155,64.1127865145,32.7029,"Ground"
"2331","Forb","Forb (n= 158 scans, 14 species)",1179,43.24975,77.0106,4e-04,55.801675,36.4871,64.0756135495,32.688635,"Ground"
"2332","Forb","Forb (n= 158 scans, 14 species)",1180,43.23435,76.9804,8e-04,55.774475,36.4724,64.038455593,32.674545,"Ground"
"2333","Forb","Forb (n= 158 scans, 14 species)",1181,43.2201,76.9506,0.0013,55.7473375,36.45935,64.021326843,32.6631,"Ground"
"2334","Forb","Forb (n= 158 scans, 14 species)",1182,43.20745,76.9212,0.002,55.720275,36.4482875,64.0094641425,32.655375,"Ground"
"2335","Forb","Forb (n= 158 scans, 14 species)",1183,43.1959,76.8924,0.0028,55.693675,36.4384,63.9978114505,32.650105,"Ground"
"2336","Forb","Forb (n= 158 scans, 14 species)",1184,43.18475,76.8643,0.0036,55.667575,36.42935,63.98656375,32.64569,"Ground"
"2337","Forb","Forb (n= 158 scans, 14 species)",1185,43.17395,76.8368,0.0038,55.6426625,36.4208375,63.9752170435,32.64087,"Ground"
"2338","Forb","Forb (n= 158 scans, 14 species)",1186,43.16115,76.8096,0.0033,55.6234125,36.4127625,63.9645603285,32.636565,"Ground"
"2339","Forb","Forb (n= 158 scans, 14 species)",1187,43.1473,76.7831,0.0025,55.609825,36.4053625,63.954443622,32.632485,"Ground"
"2340","Forb","Forb (n= 158 scans, 14 species)",1188,43.1357,76.7575,0.0017,55.597775,36.3985125,63.945532564,32.627435,"Ground"
"2341","Forb","Forb (n= 158 scans, 14 species)",1189,43.12695,76.7332,0.0011,55.5878125,36.39235,63.9404391425,32.62009,"Ground"
"2342","Forb","Forb (n= 158 scans, 14 species)",1190,43.1206,76.7106,7e-04,55.577125,36.3856625,63.935015721,32.60873,"Ground"
"2343","Forb","Forb (n= 158 scans, 14 species)",1191,43.1164,76.6891,3e-04,55.567275,36.372510525,63.9298022995,32.595995,"Ground"
"2344","Forb","Forb (n= 158 scans, 14 species)",1192,43.11475,76.668,1e-04,55.5598625,36.35548074375,63.9213866515,32.585335,"Ground"
"2345","Forb","Forb (n= 158 scans, 14 species)",1193,43.1164,76.6474,0,55.5556,36.3476219625,63.908430168,32.579845,"Ground"
"2346","Forb","Forb (n= 158 scans, 14 species)",1194,43.12205,76.6289,0,55.57585,36.341075675,63.8970786845,32.57794,"Ground"
"2347","Forb","Forb (n= 158 scans, 14 species)",1195,43.12995,76.61,0,55.6002875,36.33554189375,63.8867171925,32.578825,"Ground"
"2348","Forb","Forb (n= 158 scans, 14 species)",1196,43.1382,76.587,0,55.6242875,36.33266118125,63.8960253605,32.5823,"Ground"
"2349","Forb","Forb (n= 158 scans, 14 species)",1197,43.1455,76.5561,3e-04,55.6447625,36.33280855,63.9136326685,32.58915,"Ground"
"2350","Forb","Forb (n= 158 scans, 14 species)",1198,43.15255,76.5176,0.001,55.659025,36.33479341875,63.931644968,32.60084,"Ground"
"2351","Forb","Forb (n= 158 scans, 14 species)",1199,43.16025,76.4776,0.0018,55.673125,36.3370407875,63.9499272675,32.61317,"Ground"
"2352","Forb","Forb (n= 158 scans, 14 species)",1200,43.16925,76.4422,0.0024,55.6879125,36.3454592125,63.9883653285,32.62164,"Ground"
"2353","Forb","Forb (n= 158 scans, 14 species)",1201,43.1805,76.4142,0.0026,55.705525,36.35468486875,64.02907125,32.62346,"Ground"
"2354","Forb","Forb (n= 158 scans, 14 species)",1202,43.19385,76.39,0.0026,55.726375,36.362410525,64.0698971715,32.620865,"Ground"
"2355","Forb","Forb (n= 158 scans, 14 species)",1203,43.20809649,76.3706,0.0024,55.7476625,36.36927368125,64.112439904,32.615735,"Ground"
"2356","Forb","Forb (n= 158 scans, 14 species)",1204,43.241061405,76.357,0.0025,55.7688875,36.3804476375,64.1692039185,32.61001,"Ground"
"2357","Forb","Forb (n= 158 scans, 14 species)",1205,43.2557,76.3499,0.0028,55.7916625,36.39597973125,64.2259679245,32.60065,"Ground"
"2358","Forb","Forb (n= 158 scans, 14 species)",1206,43.2646,76.3485,0.0033,55.8157,36.415374325,64.282821939,32.588155,"Ground"
"2359","Forb","Forb (n= 158 scans, 14 species)",1207,43.2759,76.352,0.0036,55.8408625,36.43636710625,64.3428791515,32.58003,"Ground"
"2360","Forb","Forb (n= 158 scans, 14 species)",1208,43.2936,76.3594,0.0036,55.8685875,36.46187763125,64.410130504,32.58361,"Ground"
"2361","Forb","Forb (n= 158 scans, 14 species)",1209,43.3184,76.3712,0.003,55.903425,36.483525,64.4540450335,32.60057,"Ground"
"2362","Forb","Forb (n= 158 scans, 14 species)",1210,43.3479,76.3874,0.0022,55.9413875,36.506225,64.502747331,32.62611,"Ground"
"2363","Forb","Forb (n= 158 scans, 14 species)",1211,43.3801,76.4072,0.0014,55.9805375,36.53005,64.553632302,32.65567,"Ground"
"2364","Forb","Forb (n= 158 scans, 14 species)",1212,43.4137,76.4296,0.0012,56.01493421125,36.553675,64.605490724,32.685815,"Ground"
"2365","Forb","Forb (n= 158 scans, 14 species)",1213,43.4518,76.4529,0.0013,56.04806579125,36.578475,64.6606641445,32.72073,"Ground"
"2366","Forb","Forb (n= 158 scans, 14 species)",1214,43.4914,76.4801,0.0016,56.0951348675,36.6036375,64.7178775665,32.757535,"Ground"
"2367","Forb","Forb (n= 158 scans, 14 species)",1215,43.5277,76.5146,0.0022,56.1508091225,36.6276,64.775560198,32.79095,"Ground"
"2368","Forb","Forb (n= 158 scans, 14 species)",1216,43.5565,76.559,0.0029,56.207574325,36.6487125,64.8310651315,32.816135,"Ground"
"2369","Forb","Forb (n= 158 scans, 14 species)",1217,43.5783,76.6108,0.0041,56.2670895275,36.666825,64.8844450665,32.833785,"Ground"
"2370","Forb","Forb (n= 158 scans, 14 species)",1218,43.5978,76.6706,0.0053,56.32654223,36.6842375,64.93791,32.84902,"Ground"
"2371","Forb","Forb (n= 158 scans, 14 species)",1219,43.6194,76.7396,0.0059,56.3917039475,36.70345,64.9942290795,32.867145,"Ground"
"2372","Forb","Forb (n= 158 scans, 14 species)",1220,43.6467,76.8218,0.0054,56.4595625,36.7265125,65.0548831575,32.892265,"Ground"
"2373","Forb","Forb (n= 158 scans, 14 species)",1221,43.678,76.9201,0.0039,56.5293585525,36.7526625,65.119787237,32.92219,"Ground"
"2374","Forb","Forb (n= 158 scans, 14 species)",1222,43.7102,77.0222,0.0021,56.5991677625,36.7796875,65.1853101355,32.953635,"Ground"
"2375","Forb","Forb (n= 158 scans, 14 species)",1223,43.7403,77.115,0.0012,56.66847039375,36.80505,65.2478683115,32.9835,"Ground"
"2376","Forb","Forb (n= 158 scans, 14 species)",1224,43.7667,77.192,0.0017,56.738523025,36.82745,65.304816486,33.0098,"Ground"
"2377","Forb","Forb (n= 158 scans, 14 species)",1225,43.79786842,77.2602,0.0032,56.80876315625,36.84835,65.358449662,33.034165,"Ground"
"2378","Forb","Forb (n= 158 scans, 14 species)",1226,43.83918784,77.3241,0.0049,56.87805912,36.86865,65.4335640455,33.058845,"Ground"
"2379","Forb","Forb (n= 158 scans, 14 species)",1227,43.880947295,77.388,0.0059,56.94521452625,36.8894,65.507974638,33.085765,"Ground"
"2380","Forb","Forb (n= 158 scans, 14 species)",1228,43.923206755,77.4508,0.0062,57.0046199325,36.910625,65.5767752305,33.115035,"Ground"
"2381","Forb","Forb (n= 158 scans, 14 species)",1229,43.95119775,77.5116,0.0062,57.02840033875,36.9319875,65.589645823,33.145945,"Ground"
"2382","Forb","Forb (n= 158 scans, 14 species)",1230,43.97506165,77.573,0.006,57.1245559225,36.953425,65.7159652305,33.178315,"Ground"
"2383","Forb","Forb (n= 158 scans, 14 species)",1231,43.99910815,77.6376,0.0057,57.18619079,36.97495,65.7861855585,33.21248,"Ground"
"2384","Forb","Forb (n= 158 scans, 14 species)",1232,44.0245928,77.7092,0.0049,57.2501381575,36.996875,65.853175888,33.25127,"Ground"
"2385","Forb","Forb (n= 158 scans, 14 species)",1233,44.0495681,77.782,0.0041,57.314023025,37.018925,65.9200812175,33.29148,"Ground"
"2386","Forb","Forb (n= 158 scans, 14 species)",1234,44.07357585,77.8483,0.0035,57.37312331125,37.040425,65.984545912,33.32793,"Ground"
"2387","Forb","Forb (n= 158 scans, 14 species)",1235,44.0966868,77.9009,0.0036,57.4303868225,37.0610125,66.040239426,33.355855,"Ground"
"2388","Forb","Forb (n= 158 scans, 14 species)",1236,44.1172787,77.9404,0.0046,57.4510878375,37.0806375,66.0311629385,33.375045,"Ground"
"2389","Forb","Forb (n= 158 scans, 14 species)",1237,44.1360641,77.973,0.0058,57.54367105375,37.1096125,66.1339500665,33.390645,"Ground"
"2390","Forb","Forb (n= 158 scans, 14 species)",1238,44.1555663,78.0048,0.0067,57.5991940775,37.13815,66.1777616445,33.40797,"Ground"
"2391","Forb","Forb (n= 158 scans, 14 species)",1239,44.17537225,78.0393,0.0069,57.614654605,37.151925,66.169468224,33.430205,"Ground"
"2392","Forb","Forb (n= 158 scans, 14 species)",1240,44.19583035,78.0725,0.0067,57.6646151325,37.178725,66.219399802,33.454405,"Ground"
"2393","Forb","Forb (n= 158 scans, 14 species)",1241,44.2168406,78.1059,0.0063,57.71392105375,37.2051125,66.2692858555,33.48069,"Ground"
"2394","Forb","Forb (n= 158 scans, 14 species)",1242,44.23734965,78.1413,0.0057,57.76184539625,37.231475,66.3193161185,33.509455,"Ground"
"2395","Forb","Forb (n= 158 scans, 14 species)",1243,44.2581011,78.1795,0.0049,57.827516225,37.2669125,66.4086163815,33.54283,"Ground"
"2396","Forb","Forb (n= 158 scans, 14 species)",1244,44.27700545,78.2196,0.0039,57.8644359625,37.2882125,66.4413916445,33.58027,"Ground"
"2397","Forb","Forb (n= 158 scans, 14 species)",1245,44.29533235,78.261,0.0029,57.87800911875,37.2957125,66.4146682095,33.61727,"Ground"
"2398","Forb","Forb (n= 158 scans, 14 species)",1246,44.31423375,78.3033,0.0022,57.9114732,37.31775,66.4410706425,33.649055,"Ground"
"2399","Forb","Forb (n= 158 scans, 14 species)",1247,44.33418035,78.3488,0.0019,57.943887275,37.340375,66.472233074,33.675195,"Ground"
"2400","Forb","Forb (n= 158 scans, 14 species)",1248,44.3549157,78.3959,0.0019,57.97630135,37.3638125,66.509175507,33.69765,"Ground"
"2401","Forb","Forb (n= 158 scans, 14 species)",1249,44.3742493,78.4405,0.0021,58.008895175,37.38665,66.544854013,33.71722,"Ground"
"2402","Forb","Forb (n= 158 scans, 14 species)",1250,44.398989665,78.4784,0.0023,58.0396495625,37.4065,66.57670875,33.734405,"Ground"
"2403","Forb","Forb (n= 158 scans, 14 species)",1251,44.42537273,78.5083,0.0029,58.08960395,37.437075,66.603038487,33.749055,"Ground"
"2404","Forb","Forb (n= 158 scans, 14 species)",1252,44.45223515,78.5339,0.0036,58.09575833125,37.4383375,66.6265538165,33.76105,"Ground"
"2405","Forb","Forb (n= 158 scans, 14 species)",1253,44.48283363,78.5593,0.0042,58.12785788125,37.4527875,66.653384474,33.770485,"Ground"
"2406","Forb","Forb (n= 158 scans, 14 species)",1254,44.51277956,78.5881,0.0045,58.15785743125,37.4636625,66.6837001315,33.777255,"Ground"
"2407","Forb","Forb (n= 158 scans, 14 species)",1255,44.542155045,78.6192,0.0046,58.19644811875,37.472475,66.717160789,33.779805,"Ground"
"2408","Forb","Forb (n= 158 scans, 14 species)",1256,44.569721105,78.6507,0.0046,58.25718904375,37.4946375,66.750486317,33.78058,"Ground"
"2409","Forb","Forb (n= 158 scans, 14 species)",1257,44.59222079,78.6811,0.0044,58.288018,37.501825,66.7799832095,33.782735,"Ground"
"2410","Forb","Forb (n= 158 scans, 14 species)",1258,44.614153375,78.7102,0.004,58.2956344625,37.4916125,66.806335102,33.78792,"Ground"
"2411","Forb","Forb (n= 158 scans, 14 species)",1259,44.63530176,78.7395,0.0033,58.34708841875,37.508025,66.831666993,33.794445,"Ground"
"2412","Forb","Forb (n= 158 scans, 14 species)",1260,44.650587245,78.7665,0.0025,58.35092565625,37.4957375,66.8526238815,33.802575,"Ground"
"2413","Forb","Forb (n= 158 scans, 14 species)",1261,44.65778549,78.788,0.0022,58.37274341875,37.4974875,66.8672924335,33.812815,"Ground"
"2414","Forb","Forb (n= 158 scans, 14 species)",1262,44.66323163,78.8002,0.0023,58.38214868125,37.4988875,66.874310987,33.82561,"Ground"
"2415","Forb","Forb (n= 158 scans, 14 species)",1263,44.66841207,78.8049,0.0027,58.39155395,37.500375,66.875124539,33.84085,"Ground"
"2416","Forb","Forb (n= 158 scans, 14 species)",1264,44.66951056,78.8092,0.0034,58.43617085,37.5159625,66.8788524665,33.857575,"Ground"
"2417","Forb","Forb (n= 158 scans, 14 species)",1265,44.667908525,78.8205,0.0043,58.4616719125,37.516375,66.884137736,33.875125,"Ground"
"2418","Forb","Forb (n= 158 scans, 14 species)",1266,44.664981535,78.8409,0.0057,58.479596285,37.51545,66.888913007,33.8922,"Ground"
"2419","Forb","Forb (n= 158 scans, 14 species)",1267,44.6612458,78.8663,0.0074,58.481375,37.51475,66.899269375,33.89318,"Ground"
"2420","Forb","Forb (n= 158 scans, 14 species)",1268,44.66419,78.8928,0.0088,58.46715,37.51355,66.924155625,33.893765,"Ground"
"2421","Forb","Forb (n= 158 scans, 14 species)",1269,44.66597535,78.9168,0.0094,58.444175,37.509075,66.92498,33.894645,"Ground"
"2422","Forb","Forb (n= 158 scans, 14 species)",1270,44.666831,78.9404,0.0091,58.4175125,37.5026625,66.91769,33.896875,"Ground"
"2423","Forb","Forb (n= 158 scans, 14 species)",1271,44.66497389,78.9633,0.0084,58.39085,37.4955,66.91008,33.898805,"Ground"
"2424","Forb","Forb (n= 158 scans, 14 species)",1272,44.654006435,78.984,0.0075,58.364125,37.4875875,66.90186,33.898545,"Ground"
"2425","Forb","Forb (n= 158 scans, 14 species)",1273,44.64208383,79.0006,0.0066,58.322225,37.4724625,66.86666,33.89401,"Ground"
"2426","Forb","Forb (n= 158 scans, 14 species)",1274,44.628974325,79.0121,0.0053,58.2501959475,37.4741125,66.81683,33.88583,"Ground"
"2427","Forb","Forb (n= 158 scans, 14 species)",1275,44.627163965,79.0218,0.0039,58.26393969375,37.4755,66.79452,33.875145,"Ground"
"2428","Forb","Forb (n= 158 scans, 14 species)",1276,44.628530365,79.0339,0.0031,58.1980789475,37.474725,66.76624,33.86288,"Ground"
"2429","Forb","Forb (n= 158 scans, 14 species)",1277,44.62989676,79.0507,0.0031,58.16044407875,37.4713875,66.72991,33.849425,"Ground"
"2430","Forb","Forb (n= 158 scans, 14 species)",1278,44.63126316,79.0701,0.004,58.15918421,37.4657875,66.685955,33.833905,"Ground"
"2431","Forb","Forb (n= 158 scans, 14 species)",1279,44.616778095,79.092,0.0051,58.08178547125,37.4672,66.637145,33.817405,"Ground"
"2432","Forb","Forb (n= 158 scans, 14 species)",1280,44.597082835,79.1165,0.0058,58.0318986475,37.4799,66.58602,33.801055,"Ground"
"2433","Forb","Forb (n= 158 scans, 14 species)",1281,44.58659838,79.1456,0.0061,58.00701182375,37.4895,66.534025,33.78608,"Ground"
"2434","Forb","Forb (n= 158 scans, 14 species)",1282,44.5851,79.1792,0.0061,57.9095625,37.4969,66.47949,33.771795,"Ground"
"2435","Forb","Forb (n= 158 scans, 14 species)",1283,44.57655,79.2117,0.006,57.83781908,37.5033,66.421705,33.756095,"Ground"
"2436","Forb","Forb (n= 158 scans, 14 species)",1284,44.5655,79.2374,0.0058,57.76051315625,37.5098,66.359665,33.737075,"Ground"
"2437","Forb","Forb (n= 158 scans, 14 species)",1285,44.5521,79.2564,0.0055,57.68076973625,37.4732,66.29421,33.71395,"Ground"
"2438","Forb","Forb (n= 158 scans, 14 species)",1286,44.536503645,79.271,0.0052,57.5999543925,37.4305,66.2252,33.68833,"Ground"
"2439","Forb","Forb (n= 158 scans, 14 species)",1287,44.497611945,79.2828,0.0049,57.51460135,37.3852,66.151315,33.66171,"Ground"
"2440","Forb","Forb (n= 158 scans, 14 species)",1288,44.456770245,79.2929,0.0049,57.40862331125,37.3364,66.0716,33.635815,"Ground"
"2441","Forb","Forb (n= 158 scans, 14 species)",1289,44.413828545,79.2978,0.0052,57.26458276875,37.2841,65.98705,33.61092,"Ground"
"2442","Forb","Forb (n= 158 scans, 14 species)",1290,44.37496975,79.3012,0.0056,57.15396790625,37.229,65.897155,33.6035,"Ground"
"2443","Forb","Forb (n= 158 scans, 14 species)",1291,44.340743865,79.3083,0.0058,57.08790371625,37.1714,65.801075,33.6194,"Ground"
"2444","Forb","Forb (n= 158 scans, 14 species)",1292,44.310967985,79.3236,0.0056,57.05540202625,37.1118,65.6985,33.6261,"Ground"
"2445","Forb","Forb (n= 158 scans, 14 species)",1293,44.3027421,79.3463,0.0051,57.02477533625,37.0502,65.590285,33.6279,"Ground"
"2446","Forb","Forb (n= 158 scans, 14 species)",1294,44.281327125,79.3717,0.0045,56.98542105125,36.9861,65.4753,33.627245,"Ground"
"2447","Forb","Forb (n= 158 scans, 14 species)",1295,44.25613988,79.3955,0.0039,56.9400098675,36.9185,65.35237,33.62291,"Ground"
"2448","Forb","Forb (n= 158 scans, 14 species)",1296,44.23005263,79.4156,0.0036,56.88884868375,36.855625,65.219555,33.613505,"Ground"
"2449","Forb","Forb (n= 158 scans, 14 species)",1297,44.2116,79.4345,0.0034,56.8388,36.792,65.0772,33.59952,"Ground"
"2450","Forb","Forb (n= 158 scans, 14 species)",1298,44.18775946,79.4516,0.0032,56.8123,36.72555,64.928825,33.548755,"Ground"
"2451","Forb","Forb (n= 158 scans, 14 species)",1299,44.102615075,79.4661,0.0029,56.7793,36.657175,64.778335,33.47062,"Ground"
