"","Functional_group1","Wavelength","Median_Reflectance","Max_Reflectance","Min_Reflectance","Pct_87_5_Reflectance","Pct_12_5_Reflectance","Upper_Reflectance","Lower_Reflectance"
"9344","Moss",1739,27.4048,54.8148,8.8068,42.3901625,14.8481625,49.7529,13.2349
"9345","Moss",1740,27.37105,54.8377,8.7875,42.311475,14.8127875,49.7534,13.2076
"9346","Moss",1741,27.33505,54.8495,8.7666,42.2372125,14.7768625,49.7518,13.1786
"9347","Moss",1742,27.2877,54.8545,8.7445,42.161925,14.740275,49.7436,13.148
"9348","Moss",1743,27.2144,54.857,8.7216,42.0806625,14.702825,49.7237,13.1154
"9349","Moss",1744,27.1352,54.8553,8.6972,41.9926625,14.66325,49.6863,13.0793
"9350","Moss",1745,27.05205,54.8497,8.6719,41.9,14.6227375,49.6378,13.041
"9351","Moss",1746,26.9675,54.8444,8.6467,41.8035625,14.5839375,49.5896,13.004
"9352","Moss",1747,26.8832,54.8436,8.6223,41.7032,14.5493875,49.5511,12.9713
"9353","Moss",1748,26.79745,54.8474,8.5986,41.5975875,14.5188875,49.5185,12.9428
"9354","Moss",1749,26.71175,54.8498,8.5751,41.489925,14.4891625,49.4871,12.9145
"9355","Moss",1750,26.62805,54.8446,8.5512,41.3891875,14.456875,49.4531,12.8824
"9356","Moss",1751,26.5468,54.8281,8.5269,41.356875,14.42115,49.4157,12.8446
"9357","Moss",1752,26.46705,54.8052,8.5025,41.319975,14.38365,49.3767,12.8038
"9358","Moss",1753,26.3882,54.7827,8.4782,41.27755,14.3451125,49.3366,12.7631
"9359","Moss",1754,26.30925,54.7645,8.4542,41.2271125,14.3057,49.2938,12.7246
"9360","Moss",1755,26.2295,54.7459,8.4296,41.1663625,14.2644125,49.2427,12.6863
"9361","Moss",1756,26.15225,54.7324,8.4064,41.1043125,14.223325,49.1945,12.6499
"9362","Moss",1757,26.0807,54.731,8.3865,41.0504625,14.1848375,49.1648,12.6178
"9363","Moss",1758,26.017,54.749,8.3715,41.0043125,14.1502875,49.1581,12.5923
"9364","Moss",1759,25.9576,54.7758,8.359,40.9632875,14.1175125,49.1652,12.5699
"9365","Moss",1760,25.89815,54.7951,8.3454,40.9277625,14.0836,49.1757,12.5454
"9366","Moss",1761,25.8626,54.793,8.3281,40.898875,14.04585,49.1814,12.5142
"9367","Moss",1762,25.8243,54.7748,8.3083,40.877175,14.004425,49.1728,12.4778
"9368","Moss",1763,25.7858,54.7545,8.2881,40.85905,13.9627125,49.16482,12.4413
"9369","Moss",1764,25.7501,54.7459,8.269,40.8406875,13.9260875,49.168845,12.4094
"9370","Moss",1765,25.7162,54.7503,8.2502,40.82275,13.8972625,49.18698,12.3816
"9371","Moss",1766,25.7147,54.7613,8.2321,40.8058125,13.8733625,49.214025,12.3568
"9372","Moss",1767,25.7204,54.775,8.2167,40.78975,13.8516625,49.2449,12.3354
"9373","Moss",1768,25.7278,54.7883,8.2057,40.7741875,13.830825,49.277815,12.3182
"9374","Moss",1769,25.7373,54.8034,8.1985,40.7595625,13.812325,49.316265,12.3057
"9375","Moss",1770,25.7483,54.8208,8.1932,40.745325,13.7951625,49.35412,12.2949
"9376","Moss",1771,25.7602,54.8405,8.188,40.7307625,13.780425,49.384605,12.2829
"9377","Moss",1772,25.7739,54.8614,8.1838,40.7166625,13.7719,49.40726,12.2705
"9378","Moss",1773,25.7884,54.885,8.1802,40.70235,13.7638125,49.42603,12.2579
"9379","Moss",1774,25.8021,54.9138,8.1758,40.68685,13.7552375,49.44436,12.2445
"9380","Moss",1775,25.8136,54.9514,8.1701,40.668,13.7453125,49.464185,12.2293
"9381","Moss",1776,25.8237,54.997,8.1638,40.6458375,13.7343125,49.483765,12.2123
"9382","Moss",1777,25.8336,55.0431,8.156,40.6263875,13.7237875,49.503255,12.1963
"9383","Moss",1778,25.8441,55.0824,8.1455,40.61575,13.7150375,49.522705,12.1843
"9384","Moss",1779,25.8557,55.1149,8.1303,40.615725,13.708075,49.54322,12.1767
"9385","Moss",1780,25.8673,55.1441,8.1138,40.6208625,13.7022875,49.563255,12.1714
"9386","Moss",1781,25.8778,55.1728,8.1006,40.6249625,13.6970375,49.582695,12.1662
"9387","Moss",1782,25.8867,55.2036,8.0926,40.62485,13.6918625,49.59778,12.1602
"9388","Moss",1783,25.8946,55.235,8.0877,40.6235625,13.6870375,49.60973,12.1545
"9389","Moss",1784,25.9015,55.2623,8.0858,40.6224125,13.683325,49.62019,12.1485
"9390","Moss",1785,25.9075,55.2811,8.0873,40.6224125,13.6816,49.630345,12.1414
"9391","Moss",1786,25.9126,55.2911,8.0941,40.6235375,13.6825,49.638765,12.133
"9392","Moss",1787,25.9167,55.2958,8.1029,40.6251,13.6841875,49.64701,12.1242
"9393","Moss",1788,25.9199,55.2991,8.109,40.626825,13.68415,49.657775,12.116
"9394","Moss",1789,25.9225,55.3016,8.1103,40.6280875,13.6818,49.673445,12.1089
"9395","Moss",1790,25.9242,55.3021,8.1093,40.6293625,13.6781,49.69201,12.1023
"9396","Moss",1791,25.9245,55.3011,8.1079,40.631725,13.6728,49.708725,12.0959
"9397","Moss",1792,25.9223,55.2984,8.1076,40.635375,13.66515,49.719395,12.0889
"9398","Moss",1793,25.9162,55.2913,8.1076,40.6387,13.6531,49.72403,12.0804
"9399","Moss",1794,25.91,55.2854,8.1081,40.645,13.6415125,49.7268,12.0732
"9400","Moss",1795,25.9081,55.2873,8.1092,40.6584125,13.636325,49.73152,12.0712
"9401","Moss",1796,25.9126,55.2995,8.112,40.684125,13.6409,49.73874,12.0774
"9402","Moss",1797,25.9205,55.3181,8.1155,40.7165875,13.6507375,49.747105,12.0881
"9403","Moss",1798,25.9282,55.3387,8.1178,40.74515,13.6598625,49.75621,12.0974
"9404","Moss",1799,25.9329,55.3587,8.1175,40.7614,13.6637375,49.76606,12.1005
"9405","Moss",1800,25.9359,55.3812,8.1148,40.768575,13.6651,49.77614,12.0988
"9406","Moss",1801,25.9383,55.4029,8.1112,40.7713625,13.66415,49.78768,12.0959
"9407","Moss",1802,25.9425,55.4197,8.1078,40.7738375,13.66065,49.80162,12.0946
"9408","Moss",1803,25.9469,55.4253,8.1042,40.77595,13.651875,49.81527,12.0941
"9409","Moss",1804,25.95175,55.428,8.1005,40.776575,13.6408875,49.831145,12.0944
"9410","Moss",1805,25.96195,55.4414,8.0977,40.7756,13.633175,49.855265,12.0971
"9411","Moss",1806,25.98285,55.4787,8.0964,40.7716,13.633125,49.893945,12.1044
"9412","Moss",1807,26.0136,55.5365,8.0966,40.76335,13.638475,49.94648,12.1165
"9413","Moss",1808,26.0455,55.5965,8.0972,40.757575,13.6462625,50.00149,12.1285
"9414","Moss",1809,26.0698,55.6401,8.0975,40.7613,13.653675,50.047715,12.1351
"9415","Moss",1810,26.08585,55.6661,8.0973,40.7761625,13.661475,50.08375,12.1363
"9416","Moss",1811,26.0987,55.6849,8.0972,40.79645,13.669875,50.11676,12.1347
"9417","Moss",1812,26.1189,55.706,8.0978,40.8157375,13.67785,50.153655,12.133
"9418","Moss",1813,26.1459,55.7338,8.0996,40.8293125,13.6848375,50.19905,12.1321
"9419","Moss",1814,26.1765,55.764,8.1022,40.8401625,13.69105,50.24977,12.1308
"9420","Moss",1815,26.2079,55.7979,8.1057,40.8524875,13.69775,50.30258,12.1302
"9421","Moss",1816,26.2374,55.8378,8.1106,40.8702125,13.705975,50.35512,12.1317
"9422","Moss",1817,26.2652,55.8856,8.1183,40.893625,13.71675,50.41069,12.1355
"9423","Moss",1818,26.27,55.9365,8.1261,40.919475,13.7279,50.465175,12.1402
"9424","Moss",1819,26.2765,55.984,8.1302,40.9443875,13.7383,50.51272,12.1445
"9425","Moss",1820,26.28595,56.0265,8.1289,40.9685875,13.7455,50.54814,12.1482
"9426","Moss",1821,26.312,56.0667,8.1242,40.9926125,13.7506,50.576125,12.1517
"9427","Moss",1822,26.3383,56.1041,8.1175,41.0136125,13.7537,50.60571,12.1545
"9428","Moss",1823,26.36245,56.1378,8.1097,41.029275,13.7544,50.644255,12.1564
"9429","Moss",1824,26.3857,56.166,8.0995,41.0405625,13.7525,50.689215,12.1582
"9430","Moss",1825,26.40755,56.1943,8.0887,41.0487125,13.7493,50.736165,12.1585
"9431","Moss",1826,26.42785,56.2286,8.0792,41.054825,13.7461,50.780785,12.1562
"9432","Moss",1827,26.44425,56.2698,8.0712,41.0602625,13.7437,50.82231,12.1513
"9433","Moss",1828,26.4589,56.3155,8.0641,41.063475,13.7411,50.862585,12.1441
"9434","Moss",1829,26.4765,56.3655,8.0579,41.061475,13.737,50.90246,12.134
"9435","Moss",1830,26.5017,56.4222,8.0529,41.050725,13.7307,50.94213,12.1201
"9436","Moss",1831,26.5335,56.4874,8.0493,41.0313625,13.7224,50.981095,12.1023
"9437","Moss",1832,26.5651,56.5504,8.0459,41.01075,13.7019,51.02036,12.0829
"9438","Moss",1833,26.58975,56.6002,8.0417,40.9963375,13.6624125,51.06094,12.0643
"9439","Moss",1834,26.60715,56.6366,8.0391,40.9891625,13.6241375,51.10287,12.0476
"9440","Moss",1835,26.62085,56.665,8.0351,40.9842375,13.5847375,51.145495,12.0301
"9441","Moss",1836,26.63415,56.6903,8.0251,40.977075,13.5469375,51.18821,12.0092
"9442","Moss",1837,26.6481,56.7127,8.0047,40.977675,13.525325,51.23314,11.9836
"9443","Moss",1838,26.66135,56.7307,7.9767,40.979775,13.50215,51.27988,11.9546
"9444","Moss",1839,26.67445,56.7489,7.9483,40.9796625,13.47725,51.320705,11.9222
"9445","Moss",1840,26.6884,56.7716,7.9258,40.975575,13.4505875,51.34876,11.8864
"9446","Moss",1841,26.7025,56.7984,7.9078,40.9659625,13.422325,51.365835,11.8466
"9447","Moss",1842,26.6574,56.826,7.8907,40.9555,13.3921,51.3753,11.8041
"9448","Moss",1843,26.6081,56.851,7.8711,40.9489625,13.3595125,51.380235,11.7605
"9449","Moss",1844,26.5559,56.8754,7.8494,40.952875,13.3260375,51.383275,11.7175
"9450","Moss",1845,26.48105,56.8987,7.826,40.9618,13.290775,51.38177,11.6735
"9451","Moss",1846,26.44975,56.9138,7.798,40.963525,13.24935,51.370425,11.6255
"9452","Moss",1847,26.45715,56.9144,7.7623,40.9482,13.195875,51.34579,11.558265
"9453","Moss",1848,26.4515,56.9023,7.7189,40.9187625,13.1326,51.310455,11.466265
"9454","Moss",1849,26.4378,56.8822,7.6721,40.88005,13.063525,51.26292,11.367745
"9455","Moss",1850,26.39485,56.8589,7.6264,40.835825,12.991325,51.20137,11.26545
"9456","Moss",1851,26.3483,56.8359,7.5821,40.785025,12.9169125,51.12578,11.159565
"9457","Moss",1852,26.29915,56.8074,7.5373,40.7277,12.838275,51.036725,11.04887
"9458","Moss",1853,26.2491,56.766,7.4908,40.6662,12.7536625,50.934,10.93309
"9459","Moss",1854,26.20105,56.7081,7.442,40.6009875,12.6621375,50.82041,10.81184
"9460","Moss",1855,26.1546,56.6374,7.3914,40.5307375,12.5645375,50.69623,10.68539
"9461","Moss",1856,26.0111,56.5514,7.3388,40.45865,12.460325,50.551935,10.55381
"9462","Moss",1857,25.96475,56.4462,7.2835,40.3885,12.3511,50.377555,10.41737
"9463","Moss",1858,25.95825,56.3124,7.2254,40.324675,12.2325,50.168935,10.275855
"9464","Moss",1859,25.9025,56.1686,7.1652,40.25705,12.1076,49.939845,10.12953
"9465","Moss",1860,25.86905,56.0386,7.1037,40.172625,11.9807,49.732925,9.97867
"9466","Moss",1861,25.83295,55.9222,7.0419,40.0696,11.8528,49.573415,9.82587
"9467","Moss",1862,25.79305,55.8143,6.9789,39.9522125,11.7081125,49.401245,9.669215
"9468","Moss",1863,25.70205,55.7305,6.9127,39.81605,11.5214875,49.22317,9.50146
"9469","Moss",1864,25.4363,55.6843,6.8421,39.6570125,11.3023625,49.042305,9.32511
"9470","Moss",1865,25.14875,55.6715,6.768,39.4753,11.1371,48.852675,9.220525
"9471","Moss",1866,25.07265,55.6844,6.6894,39.2789,10.9764,48.66513,9.1143
"9472","Moss",1867,25.01965,55.7175,6.6053,39.0699625,10.8062,48.492535,9.008325
"9473","Moss",1868,24.9054,55.7871,6.5153,38.8502625,10.629,48.3404,8.904945
"9474","Moss",1869,24.67045,55.8716,6.4205,38.6131375,10.4421,48.195005,8.798775
"9475","Moss",1870,24.3595,55.9363,6.3219,38.3497125,10.2407,48.04006,8.6859
"9476","Moss",1871,24.0158,55.9709,6.2191,38.0491375,10.0187,47.873375,8.51729
"9477","Moss",1872,23.8555,55.9896,6.112,37.7254875,9.7794,47.7007,8.29837
"9478","Moss",1873,23.73645,55.9801,6.0024,37.3953875,9.5355,47.50821,8.07824
"9479","Moss",1874,23.615,55.9304,5.8919,37.07685,9.2975,47.282245,7.866675
"9480","Moss",1875,23.4934,55.8404,5.7789,36.769425,9.0607,47.022705,7.65619
"9481","Moss",1876,23.36345,55.7221,5.665,36.4622,8.8241,46.74344,7.450795
"9482","Moss",1877,23.216,55.5882,5.5522,36.13795,8.5878,46.45935,7.253455
"9483","Moss",1878,22.9332,55.4504,5.441,35.7808875,8.3513,46.13096,7.06413
"9484","Moss",1879,22.6291,55.2947,5.3305,35.4009625,8.1151,45.76999,6.882135
"9485","Moss",1880,22.3944,55.0978,5.2197,35.123325,7.881,45.363245,6.70817
"9486","Moss",1881,22.23655,54.8342,5.0892,34.9139875,7.6489,44.88078,6.50497
"9487","Moss",1882,21.8997,54.4995,4.9396,34.6714375,7.4341,44.32573,6.301035
"9488","Moss",1883,21.4948,54.1535,4.7963,34.4218375,7.2232,43.751635,6.099255
"9489","Moss",1884,21.18185,53.838,4.654,34.18825,7.013725,43.18907,5.894775
"9490","Moss",1885,20.9943,53.5378,4.5144,33.9774875,6.8129875,42.613555,5.701405
"9491","Moss",1886,20.75395,53.2334,4.3776,33.7678875,6.6174,42.009245,5.52284
"9492","Moss",1887,20.4376,52.9074,4.2404,33.5415875,6.4149,41.373585,5.34353
"9493","Moss",1888,20.0908,52.5462,4.1031,33.2818375,6.190275,40.70009,5.18139
"9494","Moss",1889,19.7236,52.1575,3.9693,32.721325,5.9785375,39.98909,4.998845
"9495","Moss",1890,19.38,51.7689,3.8294,32.1445875,5.850475,39.270075,4.82044
"9496","Moss",1891,19.1123,51.4049,3.6868,31.5462,5.7350625,38.60515,4.69344
"9497","Moss",1892,18.8343,51.037,3.5531,30.947075,5.6293625,37.94212,4.60357
"9498","Moss",1893,18.4971,50.6247,3.432,30.3735375,5.513175,37.245645,4.51985
"9499","Moss",1894,18.0305,50.1528,3.3223,29.8290375,5.3687875,36.4962,4.442845
"9500","Moss",1895,17.5641,49.6507,3.2261,29.48715,5.2192125,35.73082,4.37348
"9501","Moss",1896,17.137,49.1476,3.1509,29.1917125,5.1011,34.995355,4.30688
"9502","Moss",1897,16.7518,48.6373,3.1001,28.9172,4.9482,34.284665,4.2105
"9503","Moss",1898,16.3813,48.123,3.0604,28.643825,4.7975,33.59044,4.091435
"9504","Moss",1899,16.0016,47.6122,3.0198,28.3561375,4.6796375,32.910325,3.98727
"9505","Moss",1900,15.6187,47.1025,2.9824,28.0587,4.586975,32.243275,3.895165
"9506","Moss",1901,15.2495,46.5925,2.948,27.71905,4.5041125,31.595955,3.812995
"9507","Moss",1902,14.9511,46.0776,2.9174,27.338525,4.420325,30.970545,3.737815
"9508","Moss",1903,14.6581,45.5578,2.8911,26.9997125,4.34095,30.36833,3.670505
"9509","Moss",1904,14.3851,45.0535,2.8611,26.680325,4.2654125,29.805705,3.61194
"9510","Moss",1905,14.1671,44.5724,2.8183,26.3984625,4.192425,29.288825,3.5649
"9511","Moss",1906,13.99925,44.11,2.7697,26.0374125,4.1229875,28.810765,3.52675
"9512","Moss",1907,13.82685,43.6767,2.7342,25.654575,4.05995,28.366835,3.484365
"9513","Moss",1908,13.622,43.2749,2.7175,25.367125,4.0011625,27.982275,3.43482
"9514","Moss",1909,13.39195,42.9006,2.7122,25.1297625,3.9481625,27.676955,3.38422
"9515","Moss",1910,13.19485,42.5522,2.7139,24.8884625,3.89825,27.39349,3.33906
"9516","Moss",1911,13.0325,42.2298,2.7103,24.637425,3.8514125,27.12653,3.29784
"9517","Moss",1912,12.901,41.9347,2.7011,24.3916875,3.8079625,26.887795,3.26321
"9518","Moss",1913,12.8079,41.6701,2.7026,24.155325,3.78055,26.69496,3.242585
"9519","Moss",1914,12.77055,41.4428,2.7208,23.9242,3.7953125,26.554745,3.238675
"9520","Moss",1915,12.73495,41.2313,2.7167,23.7083375,3.8091,26.439465,3.237625
"9521","Moss",1916,12.6393,41.0138,2.7076,23.5185625,3.7998875,26.323435,3.21723
"9522","Moss",1917,12.49405,40.7968,2.7032,23.352025,3.7712875,26.213055,3.191285
"9523","Moss",1918,12.36145,40.5861,2.7005,23.2042,3.7458375,26.115695,3.16827
"9524","Moss",1919,12.28345,40.3807,2.6979,23.0688875,3.74025,26.035645,3.154025
"9525","Moss",1920,12.2377,40.1808,2.6886,22.9490625,3.7457625,25.970815,3.145345
"9526","Moss",1921,12.2104,40.0048,2.6789,22.86295,3.750425,25.91799,3.13937
"9527","Moss",1922,12.20625,39.8635,2.6718,22.8296375,3.7500625,25.87693,3.136005
"9528","Moss",1923,12.2176,39.7465,2.6656,22.8285875,3.7481,25.84759,3.1348
"9529","Moss",1924,12.21075,39.6406,2.6567,22.8196,3.7444375,25.82871,3.132935
"9530","Moss",1925,12.18525,39.5448,2.6426,22.7959625,3.7358125,25.82133,3.12963
"9531","Moss",1926,12.13665,39.4614,2.6281,22.7711875,3.7283,25.82337,3.12637
"9532","Moss",1927,12.1066,39.3887,2.6192,22.752525,3.73195,25.830735,3.124575
"9533","Moss",1928,12.09765,39.3252,2.6153,22.738,3.7497375,25.84295,3.12434
"9534","Moss",1929,12.06935,39.2752,2.6147,22.7288125,3.7682375,25.865275,3.124445
"9535","Moss",1930,12.0604,39.2433,2.6175,22.7263,3.773425,25.896905,3.12303
"9536","Moss",1931,12.07105,39.2284,2.6255,22.7272,3.7673,25.93624,3.12026
"9537","Moss",1932,12.07835,39.2312,2.6315,22.7458,3.757,25.98913,3.11778
"9538","Moss",1933,12.08775,39.2534,2.6278,22.7940625,3.745125,26.06363,3.1166
"9539","Moss",1934,12.1073,39.2947,2.6167,22.8656375,3.7294,26.157805,3.11604
"9540","Moss",1935,12.1311,39.3499,2.6086,22.9498125,3.721425,26.25554,3.11935
"9541","Moss",1936,12.15635,39.4167,2.6101,23.0451375,3.7305,26.349555,3.129105
"9542","Moss",1937,12.18485,39.4967,2.6166,23.15165,3.749725,26.444455,3.14345
"9543","Moss",1938,12.21555,39.588,2.6235,23.2546875,3.7666625,26.53714,3.159535
"9544","Moss",1939,12.2436,39.6936,2.6306,23.3516625,3.77955,26.621415,3.17925
"9545","Moss",1940,12.27635,39.809,2.6379,23.445225,3.7897875,26.70629,3.199395
"9546","Moss",1941,12.3281,39.9243,2.6431,23.5317,3.793425,26.807555,3.21286
"9547","Moss",1942,12.39275,40.0375,2.6442,23.6025875,3.7869125,26.92736,3.2172
"9548","Moss",1943,12.4423,40.155,2.6463,23.6781375,3.7789875,27.057095,3.21898
"9549","Moss",1944,12.50355,40.2825,2.6555,23.78405,3.7792,27.19169,3.224895
"9550","Moss",1945,12.57655,40.4191,2.6719,23.9184625,3.785475,27.336185,3.23185
"9551","Moss",1946,12.65465,40.5629,2.6884,24.0628375,3.7973125,27.47419,3.243425
"9552","Moss",1947,12.7084,40.7172,2.7009,24.20995,3.819875,27.58811,3.26438
"9553","Moss",1948,12.74785,40.8803,2.7094,24.2948875,3.85055,27.686785,3.292325
"9554","Moss",1949,12.7915,41.0318,2.7147,24.3737125,3.8684625,27.7936,3.319475
"9555","Moss",1950,12.8439,41.1585,2.7104,24.45525,3.85815,27.916635,3.344565
"9556","Moss",1951,12.90095,41.2736,2.6994,24.576375,3.835425,28.04932,3.371
"9557","Moss",1952,12.9593,41.3956,2.6975,24.7029125,3.831225,28.19289,3.3818
"9558","Moss",1953,13.0185,41.525,2.708,24.8370625,3.8424,28.35345,3.3947
"9559","Moss",1954,13.07945,41.6603,2.7241,24.97465,3.846075,28.519715,3.4142
"9560","Moss",1955,13.1424,41.8065,2.7403,25.1097875,3.86035,28.674755,3.4421
"9561","Moss",1956,13.20725,41.9675,2.7588,25.2425,3.89575,28.81873,3.4729
"9562","Moss",1957,13.274,42.1298,2.7762,25.382825,3.9309875,28.959635,3.498
"9563","Moss",1958,13.3465,42.2791,2.7874,25.4998875,3.9490625,29.103505,3.5203
"9564","Moss",1959,13.4226,42.418,2.7929,25.59015,3.9545125,29.24937,3.5409
"9565","Moss",1960,13.5018,42.5592,2.7992,25.6802625,3.9672875,29.39154,3.5608
"9566","Moss",1961,13.5847,42.7119,2.8108,25.7681625,3.979875,29.52473,3.5799
"9567","Moss",1962,13.671,42.8712,2.8252,25.855,3.9873,29.65154,3.5983
"9568","Moss",1963,13.75935,43.0314,2.839,25.9463375,4.001975,29.78167,3.62
"9569","Moss",1964,13.8541,43.1936,2.8502,26.0498375,4.0315375,29.91901,3.6478
"9570","Moss",1965,13.9491,43.3551,2.8606,26.1567,4.068325,30.060135,3.6791
"9571","Moss",1966,14.0273,43.505,2.8718,26.24875,4.1012625,30.203865,3.7102
"9572","Moss",1967,14.08355,43.6387,2.8839,26.3218,4.130325,30.354125,3.7313
"9573","Moss",1968,14.13315,43.7688,2.8961,26.3889875,4.157575,30.501915,3.7531
"9574","Moss",1969,14.19025,43.9082,2.9074,26.4624,4.1831875,30.651105,3.7839
"9575","Moss",1970,14.2507,44.055,2.9169,26.539025,4.2060875,30.80751,3.8248
"9576","Moss",1971,14.3169,44.204,2.9287,26.61845,4.2302,30.96516,3.865
"9577","Moss",1972,14.39285,44.3533,2.947,26.70245,4.2600125,31.12551,3.8954
"9578","Moss",1973,14.4874,44.5043,2.9704,26.7910125,4.294,31.288085,3.9194
"9579","Moss",1974,14.5924,44.6514,2.9939,26.8771,4.3263625,31.450395,3.9424
"9580","Moss",1975,14.6932,44.7908,3.0151,26.9558375,4.3527625,31.611375,3.965315
"9581","Moss",1976,14.7926,44.925,3.0355,27.0308,4.3762875,31.77155,3.97787
"9582","Moss",1977,14.8812,45.0567,3.0535,27.1071,4.4007375,31.928055,3.99431
"9583","Moss",1978,14.9537,45.1846,3.0677,27.1850125,4.426825,32.079685,4.017005
"9584","Moss",1979,15.0202,45.3114,3.078,27.2641,4.4533375,32.22911,4.04123
"9585","Moss",1980,15.0931,45.442,3.092,27.3459625,4.4797875,32.3793,4.05987
"9586","Moss",1981,15.1711,45.5749,3.113,27.4322625,4.504875,32.529295,4.075185
"9587","Moss",1982,15.2515,45.7118,3.1353,27.51715,4.5323125,32.680575,4.087855
"9588","Moss",1983,15.3338,45.8574,3.1539,27.5945875,4.5670375,32.836325,4.09697
"9589","Moss",1984,15.4187,46.0127,3.1701,27.6663375,4.608575,32.99669,4.1019
"9590","Moss",1985,15.5025,46.1608,3.1859,27.7335,4.6494625,33.153245,4.10843
"9591","Moss",1986,15.5821,46.2928,3.202,27.7949875,4.6858875,33.300635,4.13352
"9592","Moss",1987,15.6598,46.4143,3.218,27.85195,4.7201,33.44242,4.160115
"9593","Moss",1988,15.7402,46.5247,3.2328,27.9108875,4.7536,33.58198,4.18455
"9594","Moss",1989,15.8278,46.6186,3.2452,27.9753375,4.7801,33.720675,4.204605
"9595","Moss",1990,15.916,46.7043,3.2571,28.0489,4.8051,33.85645,4.22373
"9596","Moss",1991,15.9948,46.796,3.2715,28.1212375,4.8395,33.987475,4.248675
"9597","Moss",1992,16.0639,46.8895,3.2883,28.226625,4.8851,34.113815,4.27987
"9598","Moss",1993,16.1295,46.9909,3.3063,28.3946625,4.9315,34.236385,4.31289
"9599","Moss",1994,16.197,47.1121,3.3246,28.5307,4.9688,34.35557,4.345215
"9600","Moss",1995,16.2645,47.2537,3.3434,28.6408125,4.9996,34.471385,4.378605
"9601","Moss",1996,16.3312,47.3866,3.3631,28.742725,5.0285,34.58313,4.40237
"9602","Moss",1997,16.3953,47.4957,3.3845,28.8433875,5.0561,34.690585,4.41761
"9603","Moss",1998,16.4582,47.5904,3.407,28.9393125,5.0825,34.794025,4.430155
"9604","Moss",1999,16.5244,47.6673,3.4282,29.0371625,5.1134,34.895265,4.43954
"9605","Moss",2000,16.5992,47.719,3.4469,29.14315,5.1539,34.994445,4.440985
"9606","Moss",2001,16.6746,47.7566,3.4648,29.2479625,5.1964,35.091325,4.44229
"9607","Moss",2002,16.7381,47.7991,3.4837,29.336525,5.2294,35.18638,4.45766
"9608","Moss",2003,16.7895,47.8457,3.5035,29.4049,5.2517,35.280055,4.48791
"9609","Moss",2004,16.8352,47.8909,3.5237,29.4719125,5.2726,35.370765,4.52414
"9610","Moss",2005,16.8793,47.9331,3.5449,29.55625,5.2998,35.458355,4.56064
"9611","Moss",2006,16.9202,47.9739,3.568,29.6543,5.3308,35.54476,4.60068
"9612","Moss",2007,16.9584,48.0062,3.5858,29.7491625,5.3653,35.616725,4.63627
"9613","Moss",2008,16.9956,48.0247,3.5904,29.8318625,5.4058,35.66324,4.660935
"9614","Moss",2009,17.0306,48.0335,3.5879,29.9104875,5.45,35.692655,4.6794
"9615","Moss",2010,17.0588,48.0385,3.5942,29.9862625,5.4894,35.72078,4.698505
